序号,角色名,稀有度,配件1,配件2,属性,名称,图标,长图,横图
0,"祁煜",4,"紫辉","日冕","攻击","斑斓心迹","https://patchwiki.biligame.com/images/lysk/thumb/c/ce/6m8ebu3pgjwid9rexog9ljk7ydu35xd.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%96%91%E6%96%93%E5%BF%83%E8%BF%B9.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5f/fcg1jfhh4jq2if6nsjr33gbldtqu6ku.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%96%91%E6%96%93%E5%BF%83%E8%BF%B9.png","https://patchwiki.biligame.com/images/lysk/thumb/a/a8/7x3r929oq7ctxwtgbkx24qnzxn8312x.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%96%91%E6%96%93%E5%BF%83%E8%BF%B9.png"
0,"祁煜",4,"粉珀","日冕","防御","点染晨曦","https://patchwiki.biligame.com/images/lysk/thumb/5/56/7upf813rz4i4fx90p5wp0ok69tkpsdu.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%82%B9%E6%9F%93%E6%99%A8%E6%9B%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/7/70/tlw9wum6xy2y37xq4rfi8ba7aso2nim.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%82%B9%E6%9F%93%E6%99%A8%E6%9B%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e3/njsnsw34z4glh3rynkmtmdyrp2gj1pd.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%82%B9%E6%9F%93%E6%99%A8%E6%9B%A6.png"
0,"祁煜",4,"粉珀","日冕","防御","点染虹色","https://patchwiki.biligame.com/images/lysk/thumb/0/04/oopgvt4hb9qthiehy785nai0mr2bdjr.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%82%B9%E6%9F%93%E8%99%B9%E8%89%B2.png","https://patchwiki.biligame.com/images/lysk/thumb/4/49/pl4q9mbztjnou7iic5cs0bfnwdg2zs8.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%82%B9%E6%9F%93%E8%99%B9%E8%89%B2.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5f/pji28ke0qseg72xncg9zh2ejaygiccu.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%82%B9%E6%9F%93%E8%99%B9%E8%89%B2.png"
0,"黎深",4,"红漪","日冕","防御","夜色繁星","https://patchwiki.biligame.com/images/lysk/thumb/b/b0/gpuqumwlcr1o3q3q8snzf0k83rnvtzr.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%A4%9C%E8%89%B2%E7%B9%81%E6%98%9F.png","https://patchwiki.biligame.com/images/lysk/thumb/6/62/1s0bpl0z9rpu3omxn8rdma6v0z23r5k.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%A4%9C%E8%89%B2%E7%B9%81%E6%98%9F.png","https://patchwiki.biligame.com/images/lysk/thumb/4/49/1lb3k280ul0uwdff1tf5g93ofoal2k0.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%A4%9C%E8%89%B2%E7%B9%81%E6%98%9F.png"
0,"黎深",4,"红漪","日冕","防御","夜色霓虹","https://patchwiki.biligame.com/images/lysk/thumb/7/75/gchrmwnnok345amol7hllw1lwblp5eg.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%A4%9C%E8%89%B2%E9%9C%93%E8%99%B9.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5d/4d0clnhnpy4lldwgvo1tnkqqmvnfme6.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%A4%9C%E8%89%B2%E9%9C%93%E8%99%B9.png","https://patchwiki.biligame.com/images/lysk/thumb/4/47/ahljz43fydulpyaj5dvaxfvdcp5l8ra.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%A4%9C%E8%89%B2%E9%9C%93%E8%99%B9.png"
0,"黎深",4,"粉珀","日冕","生命","心晴乐园","https://patchwiki.biligame.com/images/lysk/thumb/e/e6/8pcl90jpuzbsqytxi4t11z55hqbphj0.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BF%83%E6%99%B4%E4%B9%90%E5%9B%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/3/3f/b6x6b73bktd8b7rq9b5bnwemw5jx5cx.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BF%83%E6%99%B4%E4%B9%90%E5%9B%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/a/ad/5osfb3nf0kcv7yn8f1a8nf2xc1rirn0.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BF%83%E6%99%B4%E4%B9%90%E5%9B%AD.png"
0,"黎深",4,"粉珀","日冕","生命","心晴邂逅","https://patchwiki.biligame.com/images/lysk/thumb/6/6c/m17dzn9363jqprei1y0376k5ozzvhwo.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BF%83%E6%99%B4%E9%82%82%E9%80%85.png","https://patchwiki.biligame.com/images/lysk/thumb/9/99/artgccv1tw16ji6cflsfukbgoyhn0tp.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BF%83%E6%99%B4%E9%82%82%E9%80%85.png","https://patchwiki.biligame.com/images/lysk/thumb/7/7c/nt8vud98kyplgqufk5gutgzyha31v9f.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BF%83%E6%99%B4%E9%82%82%E9%80%85.png"
0,"黎深",4,"蓝弧","日冕","攻击","静谧心声","https://patchwiki.biligame.com/images/lysk/thumb/a/a1/9ejcw09mj7a37vdpgrfue29my5ucih2.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%9D%99%E8%B0%A7%E5%BF%83%E5%A3%B0.png","https://patchwiki.biligame.com/images/lysk/thumb/9/9f/d7ubk8k8pe5i1dcc6i46ro8k8lt1p9i.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%9D%99%E8%B0%A7%E5%BF%83%E5%A3%B0.png","https://patchwiki.biligame.com/images/lysk/thumb/5/50/pbcrj3rmrh933yyrde1tnqgndkb9ntg.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E9%9D%99%E8%B0%A7%E5%BF%83%E5%A3%B0.png"
0,"黎深",4,"蓝弧","日冕","攻击","静谧瞬息","https://patchwiki.biligame.com/images/lysk/thumb/d/de/nhpb0qa0co2h4nmdquoht97qrtsw0vu.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%9D%99%E8%B0%A7%E7%9E%AC%E6%81%AF.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e9/t7vnu8vyspv2d7c6h55wvji7o484ioy.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%9D%99%E8%B0%A7%E7%9E%AC%E6%81%AF.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e6/ssr2gbjd8vzkgbn9l9tkkgs3chn9ybo.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E9%9D%99%E8%B0%A7%E7%9E%AC%E6%81%AF.png"
0,"沈星回",3,"紫辉","月晖","攻击","不好吧","https://patchwiki.biligame.com/images/lysk/thumb/3/3a/7bttozocwynq8mzvf1fx82xudtpixgt.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%B8%8D%E5%A5%BD%E5%90%A7.png","https://patchwiki.biligame.com/images/lysk/thumb/0/04/hf01c99mid8rw8k3ga6y71l9ucn2yhq.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%B8%8D%E5%A5%BD%E5%90%A7.png",""
0,"沈星回",3,"黄璃","月晖","防御","依偎","https://patchwiki.biligame.com/images/lysk/thumb/b/b0/6va9q9kaswuk2e8dbce4s2cxqibdvuo.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%BE%9D%E5%81%8E.png","https://patchwiki.biligame.com/images/lysk/thumb/b/b1/d7phoj5pvelw63ntjlz2sziwtirn78o.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%BE%9D%E5%81%8E.png",""
0,"沈星回",3,"蓝弧","月晖","生命","充能饮料","https://patchwiki.biligame.com/images/lysk/thumb/0/06/1kgre009vtsh706yairr8p58ltmgw5h.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%85%85%E8%83%BD%E9%A5%AE%E6%96%99.png","https://patchwiki.biligame.com/images/lysk/thumb/c/ca/7vxcdptypmjeac703n10f2fwaqsv0ax.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%85%85%E8%83%BD%E9%A5%AE%E6%96%99.png",""
0,"沈星回",3,"黄璃","月晖","生命","击球准备","https://patchwiki.biligame.com/images/lysk/thumb/5/5f/2wgmfpqjmxj8v740smo78fv565jdp57.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%87%BB%E7%90%83%E5%87%86%E5%A4%87.png","https://patchwiki.biligame.com/images/lysk/thumb/7/7f/4khskfdrip71zaa87m2rlny6u3ofveu.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%87%BB%E7%90%83%E5%87%86%E5%A4%87.png",""
0,"沈星回",3,"粉珀","月晖","防御","呼叫","https://patchwiki.biligame.com/images/lysk/thumb/7/79/ol489tmquw0g7a4dxe82rwcerr7zaw0.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%91%BC%E5%8F%AB.png","https://patchwiki.biligame.com/images/lysk/thumb/0/01/51eeiwswtthtczuu2ctjkqxphetxyjy.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%91%BC%E5%8F%AB.png",""
0,"沈星回",3,"绿珥","月晖","防御","回守","https://patchwiki.biligame.com/images/lysk/thumb/f/f1/2m598o5csfyfn6ynb22y7sw3hnqu73i.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%9B%9E%E5%AE%88.png","https://patchwiki.biligame.com/images/lysk/thumb/8/85/dnkvost887o0ry8ghxrzlpthhmgwvv8.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%9B%9E%E5%AE%88.png",""
0,"沈星回",3,"紫辉","月晖","防御","回想","https://patchwiki.biligame.com/images/lysk/thumb/4/44/56tp1yxckbh9btvwc6yjxk2vdh3b1j0.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%9B%9E%E6%83%B3.png","https://patchwiki.biligame.com/images/lysk/thumb/d/d0/7k7mvy4q12peigz8zzcyn47l98fiw5u.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%9B%9E%E6%83%B3.png",""
0,"沈星回",3,"粉珀","月晖","攻击","备战","https://patchwiki.biligame.com/images/lysk/thumb/3/3f/dgvc4h3qlrjugi9gdqyorjk3vmt1k28.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%A4%87%E6%88%98.png","https://patchwiki.biligame.com/images/lysk/thumb/9/97/sp6vlucz88v68gurfdbj9ikpv5s8lk3.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%A4%87%E6%88%98.png",""
0,"沈星回",3,"蓝弧","月晖","攻击","映照","https://patchwiki.biligame.com/images/lysk/thumb/e/eb/h7m4lelocqjde9oy42h4jwodoos5gsb.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%98%A0%E7%85%A7.png","https://patchwiki.biligame.com/images/lysk/thumb/d/d8/778ebxgm3t692325s1jt9dxump7p8af.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%98%A0%E7%85%A7.png",""
0,"沈星回",3,"红漪","月晖","攻击","牵手","https://patchwiki.biligame.com/images/lysk/thumb/c/cb/9feklz4a8teecc79no0dvi480ux860t.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%89%B5%E6%89%8B.png","https://patchwiki.biligame.com/images/lysk/thumb/8/87/sf9epbq27msfn1pwhp8bck32jmo0ew3.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%89%B5%E6%89%8B.png",""
0,"沈星回",3,"红漪","月晖","生命","聆听","https://patchwiki.biligame.com/images/lysk/thumb/3/3a/4bv2oned2h5o54ww6dq6bc2n78jo1gc.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%81%86%E5%90%AC.png","https://patchwiki.biligame.com/images/lysk/thumb/9/9e/qrd4o2eaw21zvftqq0gsaona88ka9ti.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%81%86%E5%90%AC.png",""
0,"沈星回",3,"绿珥","月晖","生命","雨停","https://patchwiki.biligame.com/images/lysk/thumb/4/40/9badectubd2qse4itjlul6xqujv0wzh.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%9B%A8%E5%81%9C.png","https://patchwiki.biligame.com/images/lysk/thumb/4/44/d4tptw9dakpmbk3k20efkn7irusmyjc.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%9B%A8%E5%81%9C.png",""
0,"祁煜",3,"红漪","月晖","生命","你的角度","https://patchwiki.biligame.com/images/lysk/thumb/c/c1/66u9scclpo2tskvpwj4kcy6646r4lrp.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%BD%A0%E7%9A%84%E8%A7%92%E5%BA%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/3/35/adtr7rrkkexonngdgjqtgj7qnwak7kb.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%BD%A0%E7%9A%84%E8%A7%92%E5%BA%A6.png",""
0,"祁煜",3,"蓝弧","月晖","攻击","在干嘛","https://patchwiki.biligame.com/images/lysk/thumb/0/05/3ib7gtbl3p735dmzt1mrjfa3kclinzt.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%9C%A8%E5%B9%B2%E5%98%9B.png","https://patchwiki.biligame.com/images/lysk/thumb/2/22/n98lio73zkgt6itx69ulp8w9iuz6omi.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%9C%A8%E5%B9%B2%E5%98%9B.png",""
0,"祁煜",3,"蓝弧","月晖","生命","多多关照","https://patchwiki.biligame.com/images/lysk/thumb/b/b0/d0bz7ov4923tr6qt6an3ou64q64flyk.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%A4%9A%E5%A4%9A%E5%85%B3%E7%85%A7.png","https://patchwiki.biligame.com/images/lysk/thumb/5/51/psywxq1bcgu4fexmg5pcbphml5dg4yl.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%A4%9A%E5%A4%9A%E5%85%B3%E7%85%A7.png",""
0,"祁煜",3,"黄璃","月晖","防御","已读不回","https://patchwiki.biligame.com/images/lysk/thumb/f/f4/32v34a9j9fnyvswvsto065lh5imqf5z.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%B7%B2%E8%AF%BB%E4%B8%8D%E5%9B%9E.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c5/7pjodw4qbgjw2mi327mtxbx48ekiogy.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%B7%B2%E8%AF%BB%E4%B8%8D%E5%9B%9E.png",""
0,"祁煜",3,"黄璃","月晖","生命","思索","https://patchwiki.biligame.com/images/lysk/thumb/d/d6/6833ivjgp8mo6moovma3c6w6njmhvin.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%80%9D%E7%B4%A2.png","https://patchwiki.biligame.com/images/lysk/thumb/1/1b/721py7mfc7enrngffjdl1245ksqnlwe.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%80%9D%E7%B4%A2.png",""
0,"祁煜",3,"粉珀","月晖","防御","烦恼","https://patchwiki.biligame.com/images/lysk/thumb/b/bc/jndlodhwso06gu2myu7upa3z1frxnei.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%83%A6%E6%81%BC.png","https://patchwiki.biligame.com/images/lysk/thumb/4/49/thy0gkg1os1hbsulqfi1401d172qno4.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%83%A6%E6%81%BC.png",""
0,"祁煜",3,"紫辉","月晖","攻击","王牌","https://patchwiki.biligame.com/images/lysk/thumb/4/46/kwkqwae940ub6vhroctive5qszz14gc.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%8E%8B%E7%89%8C.png","https://patchwiki.biligame.com/images/lysk/thumb/5/54/4cu05l7ebsvp67bxv6cual88h7zj5ov.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%8E%8B%E7%89%8C.png",""
0,"祁煜",3,"绿珥","月晖","生命","社交场合","https://patchwiki.biligame.com/images/lysk/thumb/8/8c/fhne1braff989f9ojer4vert4zvrh4h.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%A4%BE%E4%BA%A4%E5%9C%BA%E5%90%88.png","https://patchwiki.biligame.com/images/lysk/thumb/6/67/g9t4yguukfa7z2vsnh5uxyiyjjvug27.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%A4%BE%E4%BA%A4%E5%9C%BA%E5%90%88.png",""
0,"祁煜",3,"粉珀","月晖","攻击","秘密","https://patchwiki.biligame.com/images/lysk/thumb/2/25/kmuabosloo1janq2blvrneeom0e7utq.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%A7%98%E5%AF%86.png","https://patchwiki.biligame.com/images/lysk/thumb/3/35/67h3mz7ah51pdoooma8ql9kjrnmrt9g.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%A7%98%E5%AF%86.png",""
0,"祁煜",3,"紫辉","月晖","防御","背光","https://patchwiki.biligame.com/images/lysk/thumb/c/ce/oj3pasomz1i1zn06hhkvhjz1sa1fkx1.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%83%8C%E5%85%89.png","https://patchwiki.biligame.com/images/lysk/thumb/0/0d/3x4kerg3f3ch818zgskwufx827e1w48.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%83%8C%E5%85%89.png",""
0,"祁煜",3,"绿珥","月晖","防御","请勿打扰","https://patchwiki.biligame.com/images/lysk/thumb/9/92/8y1x4oxagh14v4hbwjj65lj3d66yatf.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%AF%B7%E5%8B%BF%E6%89%93%E6%89%B0.png","https://patchwiki.biligame.com/images/lysk/thumb/7/7c/n1ess6pd5nnbhggcxv5kgj9yy3ktiwa.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%AF%B7%E5%8B%BF%E6%89%93%E6%89%B0.png",""
0,"祁煜",3,"红漪","月晖","攻击","速写","https://patchwiki.biligame.com/images/lysk/thumb/0/0d/ph173xfcugz2ttaj0oqzherkdhpw0mg.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%80%9F%E5%86%99.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e7/9j2ac6jvny4vu2wmq43iagrjlw1srcv.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%80%9F%E5%86%99.png",""
0,"黎深",3,"红漪","月晖","攻击","医嘱","https://patchwiki.biligame.com/images/lysk/thumb/d/dd/pzvj97a5phhiie2n139ixp16ke990v2.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%8C%BB%E5%98%B1.png","https://patchwiki.biligame.com/images/lysk/thumb/f/fe/g8pwij7nci5f0ewvbko8u261if6kwky.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%8C%BB%E5%98%B1.png",""
0,"黎深",3,"粉珀","月晖","攻击","失神瞬间","https://patchwiki.biligame.com/images/lysk/thumb/6/69/ep39v8x1pfdtik1qgek7xe2aqfzc68y.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%A4%B1%E7%A5%9E%E7%9E%AC%E9%97%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/6/6e/ncdjlzukw4518hylbthyjn5m8m5lg7c.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%A4%B1%E7%A5%9E%E7%9E%AC%E9%97%B4.png",""
0,"黎深",3,"紫辉","月晖","防御","工作计划","https://patchwiki.biligame.com/images/lysk/thumb/8/8c/obuynxi0iom5zhswe3ew65gnqa66kll.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%B7%A5%E4%BD%9C%E8%AE%A1%E5%88%92.png","https://patchwiki.biligame.com/images/lysk/thumb/1/1a/r5ii56zqytrqjxemq9rcrxhvjtfn2sc.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%B7%A5%E4%BD%9C%E8%AE%A1%E5%88%92.png",""
0,"黎深",3,"紫辉","月晖","攻击","度数不深","https://patchwiki.biligame.com/images/lysk/thumb/1/14/1o16ztxjzrbgxiulhszbzyv5i7dezgv.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BA%A6%E6%95%B0%E4%B8%8D%E6%B7%B1.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8f/h5avj7rzt9gwrf37p9srk0oxcsqyits.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BA%A6%E6%95%B0%E4%B8%8D%E6%B7%B1.png",""
0,"黎深",3,"蓝弧","月晖","攻击","放晴","https://patchwiki.biligame.com/images/lysk/thumb/0/0f/mpttpdrrzfq8hvynckd3ckmsvpyk525.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%94%BE%E6%99%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/3/31/ewj9d9zjdvb2zcfd9ya0z165ysmwb7u.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%94%BE%E6%99%B4.png",""
0,"黎深",3,"绿珥","月晖","生命","注射治疗","https://patchwiki.biligame.com/images/lysk/thumb/9/90/bwqlzgvg6rk6zx9ocp8b0ccb0o1r7ux.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B3%A8%E5%B0%84%E6%B2%BB%E7%96%97.png","https://patchwiki.biligame.com/images/lysk/thumb/1/12/qgse7z39v86dshx7fhc8le6lh8wr8wu.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B3%A8%E5%B0%84%E6%B2%BB%E7%96%97.png",""
0,"黎深",3,"绿珥","月晖","防御","甜蜜负担","https://patchwiki.biligame.com/images/lysk/thumb/3/39/3hc1cq2qtdgc5kbl1eeb0vxvxwbyvuu.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%94%9C%E8%9C%9C%E8%B4%9F%E6%8B%85.png","https://patchwiki.biligame.com/images/lysk/thumb/2/2d/787mbb85y49l4baws55q73pk8f6y920.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%94%9C%E8%9C%9C%E8%B4%9F%E6%8B%85.png",""
0,"黎深",3,"蓝弧","月晖","生命","等你","https://patchwiki.biligame.com/images/lysk/thumb/8/8e/q3hh8p9kkeorqifhjjvlo8cglru4g2m.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%AD%89%E4%BD%A0.png","https://patchwiki.biligame.com/images/lysk/thumb/2/2d/55n1e12k574i4z1n98urzar6fpdmqq3.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%AD%89%E4%BD%A0.png",""
0,"黎深",3,"粉珀","月晖","防御","贵重物品","https://patchwiki.biligame.com/images/lysk/thumb/3/33/nz7jqt79248bsjmtfsrm3v7ko57czdf.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%B4%B5%E9%87%8D%E7%89%A9%E5%93%81.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c1/oka63s84slsrrwq4tve6igutsmvusuh.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%B4%B5%E9%87%8D%E7%89%A9%E5%93%81.png",""
0,"黎深",3,"红漪","月晖","生命","远眺","https://patchwiki.biligame.com/images/lysk/thumb/0/02/mknktzbsnvuuautoycdzic5mlpof0fi.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%BF%9C%E7%9C%BA.png","https://patchwiki.biligame.com/images/lysk/thumb/a/a6/emtlr999ns9lrxxu4873pry6g38mbdy.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%BF%9C%E7%9C%BA.png",""
0,"黎深",3,"黄璃","月晖","防御","风范","https://patchwiki.biligame.com/images/lysk/thumb/e/e8/nbgtcvt9oyihcx477ajr50ucexizqzb.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%A3%8E%E8%8C%83.png","https://patchwiki.biligame.com/images/lysk/thumb/b/b8/1mbn5hdngjo9qa94y9gpl3i5qrgty97.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%A3%8E%E8%8C%83.png",""
0,"黎深",3,"黄璃","月晖","生命","馨香","https://patchwiki.biligame.com/images/lysk/thumb/4/40/9cdr1z8rtyue2zs89s2i1j89o8byqrj.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%A6%A8%E9%A6%99.png","https://patchwiki.biligame.com/images/lysk/thumb/b/b1/t4ykwrh6btsr3cqo1srsha9jh2od1pd.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%A6%A8%E9%A6%99.png",""
0,"沈星回",3,"粉珀","日冕","生命","凝望","https://patchwiki.biligame.com/images/lysk/thumb/5/5c/ba4guc3ooy3kirbqej1lv5qw8aevc8s.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%87%9D%E6%9C%9B.png","https://patchwiki.biligame.com/images/lysk/thumb/9/9d/50hvdyn1qlehk9ujxl1k41ke1efpoh2.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%87%9D%E6%9C%9B.png",""
